c time(ms)   temp(K)    MW        Nsite    Nchar    fnchar     fntar     fnhcn     fntot
  4.637E+01 1.700E+03  216.74  0.016767  0.014057  0.407255  0.299811  0.292933  0.592745
  4.737E+01 1.700E+03  216.74  0.016767  0.014057  0.407255  0.299811  0.292934  0.592745
  4.837E+01 1.700E+03  216.74  0.016767  0.014057  0.407255  0.299811  0.292934  0.592745
  4.937E+01 1.700E+03  216.74  0.016767  0.014057  0.407255  0.299811  0.292934  0.592745
  5.037E+01 1.700E+03  216.74  0.016767  0.014057  0.407255  0.299811  0.292934  0.592745
  5.137E+01 1.700E+03  216.74  0.016767  0.014057  0.407255  0.299811  0.292934  0.592745
  5.237E+01 1.700E+03  216.74  0.016767  0.014057  0.407255  0.299811  0.292934  0.592745
  5.337E+01 1.700E+03  216.74  0.016767  0.014057  0.407255  0.299811  0.292934  0.592745
  5.437E+01 1.700E+03  216.74  0.016767  0.014057  0.407255  0.299811  0.292934  0.592745
  5.537E+01 1.700E+03  216.74  0.016767  0.014057  0.407255  0.299811  0.292934  0.592745
  5.637E+01 1.700E+03  216.74  0.016767  0.014057  0.407255  0.299811  0.292934  0.592745
  5.737E+01 1.700E+03  216.74  0.016767  0.014057  0.407255  0.299811  0.292934  0.592745
  5.837E+01 1.700E+03  216.74  0.016767  0.014057  0.407255  0.299811  0.292934  0.592745
  5.937E+01 1.700E+03  216.74  0.016767  0.014057  0.407255  0.299811  0.292934  0.592745
